year,name,artists,acousticness,danceability,energy,liveness,speechiness,weight
2018,18 Libras,['Los Hijos De Garcia'],0.0918,0.805,0.812,0.104,0.0839,0
2018,Every Time I Hear That Song,['Brandi Carlile'],0.544,0.577,0.53,0.103,0.0312,0
2018,Your Teeth In My Neck,['Kali Uchis'],0.0696,0.853,0.604,0.135,0.0511,0
2018,Gotta Be A Reason,['Alec Benjamin'],0.806,0.771,0.518,0.104,0.0404,0
2018,Overdose,['grandson'],0.00251,0.529,0.686,0.22,0.0579,0
2018,forever rain,['RM'],0.0307,0.389,0.591,0.392,0.0622,0
2018,スモーク,['SwuM'],0.826,0.493,0.441,0.122,0.0572,0
2018,Survival,['Drake'],0.133,0.555,0.596,0.123,0.375,0
2018,Comfortable,['Lauv'],0.763,0.433,0.554,0.0903,0.165,0
2018,I Have Love for Everyone Besides Myself.,['Barnes Blvd.'],0.97,0.352,0.238,0.0664,0.1,0
2018,Opps Want Me Dead,['Lil Skies'],0.0508,0.779,0.591,0.1,0.344,0
2018,One Number Away,['Luke Combs'],0.00585,0.544,0.781,0.191,0.0311,0
2018,Moon Love,"['Boombox Cartel', 'Nessly']",0.0168,0.706,0.935,0.106,0.0565,0
2018,Oye Mujer,"['Raymix', 'Juanes']",0.0534,0.826,0.642,0.121,0.0619,0
2018,Hesitate,"['Golden Vessel', 'Emerson Leif']",0.739,0.406,0.53,0.108,0.045,0
2018,Another Lifetime,['Nao'],0.415,0.452,0.317,0.184,0.0478,0
2018,Monophobia,"['deadmau5', 'Rob Swire']",0.00153,0.545,0.747,0.135,0.0429,0
2018,LATELY,['Machine Gun Kelly'],0.0706,0.856,0.418,0.0991,0.195,0
2018,SMASH! - feat. PnB Rock,"['XXXTENTACION', 'PnB Rock']",0.153,0.819,0.513,0.138,0.433,0
2018,Fake ID,"['Riton', 'Kah-Lo']",0.21,0.746,0.862,0.225,0.0776,0
2018,BLACKJACK,['Aminé'],0.184,0.962,0.563,0.059,0.246,0
2018,You and Me,['Shallou'],0.26,0.642,0.551,0.115,0.13,0
2018,Candy Cane Lane,['Sia'],0.00366,0.589,0.91,0.0843,0.0623,0
2018,Are You Ready,['Disturbed'],0.000107,0.392,0.976,0.271,0.107,0
2018,Trace McSorley,['Matty Fresh'],0.325,0.831,0.574,0.0639,0.335,0
2018,Thru These Tears,['LANY'],0.154,0.711,0.517,0.149,0.0391,0
2018,Surrounded (Fight My Battles),['Michael W. Smith'],0.0514,0.483,0.556,0.0981,0.0323,0
2018,The Man Who Has Everything,['Chance the Rapper'],0.612,0.686,0.469,0.121,0.291,0
2018,lift me from the ground,"['San Holo', 'Sofie Winterson']",0.523,0.571,0.688,0.148,0.0401,0
2018,Dirty South,['Upchurch'],0.239,0.583,0.459,0.111,0.0304,0
2018,Beautiful Boy (Darling Boy) - 2010 Remastered,['John Lennon'],0.739,0.569,0.5,0.94,0.0389,0
2018,33rd Blakk Glass,"['City Morgue', 'ZillaKami', 'SosMula']",0.162,0.373,0.862,0.48,0.0612,0
2018,everythingoes,"['RM', 'NELL']",0.143,0.467,0.722,0.128,0.0303,0
2018,Mileage (feat. Chief Keef),"['Playboi Carti', 'Chief Keef']",0.0635,0.743,0.616,0.111,0.181,0
2018,The Breakup Song,['Francesca Battistelli'],0.366,0.529,0.521,0.296,0.0378,0
2018,Hope World,['j-hope'],0.0138,0.706,0.896,0.595,0.16,0
2018,Upper West Side,['King Princess'],0.277,0.635,0.496,0.081,0.0338,0
2018,Rockabye (feat. Sean Paul & Anne-Marie),"['Clean Bandit', 'Sean Paul', 'Anne-Marie']",0.383,0.717,0.73,0.398,0.0568,0
2018,Porsches In The Rain,"['YBN Nahmir', 'YBN Almighty Jay']",0.135,0.727,0.632,0.182,0.259,0
2018,Purge,['JayDaYoungan'],0.208,0.829,0.577,0.0733,0.364,0
2018,Peak,['Drake'],0.85,0.687,0.218,0.106,0.0388,0
2018,Original,"['Arcangel', 'Bad Bunny']",0.0682,0.798,0.487,0.0925,0.206,0
2018,For Now,['Kina Grannis'],0.926,0.397,0.249,0.115,0.0394,0
2018,Good as Gold,['Greyson Chance'],0.301,0.473,0.587,0.104,0.0383,0
2018,Grateful,['NEFFEX'],0.107,0.782,0.757,0.0779,0.0898,0
2018,Notice,"['Moe Shop', 'TORIENA']",0.0101,0.788,0.485,0.0288,0.256,0
2018,East Atlanta Love Letter (feat. Future),"['6LACK', 'Future']",0.389,0.581,0.315,0.0766,0.0781,0
2018,All I Got,"['Said the Sky', 'Kwesi']",0.158,0.325,0.578,0.575,0.0455,0
2018,Pink Noise Sleep Loop (Looped Sleep Pink Noise),"['Noise for Healing', 'Noise Sleep Loops']",0.00212,0,0.0000201,0.429,0,0
2018,Outskirts of Heaven,['Craig Campbell'],0.333,0.497,0.434,0.108,0.0296,0
2018,Caterpillar (feat. Eminem & King Green),"['Royce Da 5\'9""', 'Eminem', 'King Green']",0.136,0.706,0.745,0.268,0.441,0
2018,Pink in the Night,['Mitski'],0.184,0.262,0.398,0.294,0.0303,0
2018,White Flag,['Bishop Briggs'],0.062,0.524,0.805,0.209,0.065,0
2018,Squidrific,['SahBabii'],0.355,0.746,0.358,0.0813,0.134,0
2018,Nervous,['Shawn Mendes'],0.0404,0.841,0.623,0.126,0.0776,0
2018,More than Close,['Oneke'],0.995,0.413,0.0433,0.108,0.0538,0
2018,The Few Things,['JP Saxe'],0.601,0.536,0.322,0.113,0.0621,0
2018,No Face No Case,['Vinny West'],0.728,0.953,0.374,0.27,0.39,0
2018,Frio,['mike.'],0.295,0.738,0.541,0.126,0.214,0
2018,Adan y Eva,['Paulo Londra'],0.323,0.767,0.709,0.0676,0.336,0
2018,Lift Yourself,['Kanye West'],0.0108,0.877,0.435,0.115,0.136,0
2018,Undo - AWAY Remix,"['RL Grime', 'Jeremih', 'Tory Lanez', 'AWAY']",0.137,0.72,0.633,0.122,0.0633,0
2018,By Mistake,['Young Dolph'],0.0388,0.855,0.653,0.1,0.118,0
2018,Queen Tings,"['Masego', 'Tiffany Gouché']",0.598,0.818,0.461,0.108,0.292,0
2018,in your arms,['Saib'],0.697,0.739,0.28,0.362,0.0929,0
2018,In This Place,['Julia Michaels'],0.0419,0.405,0.62,0.108,0.142,0
2018,Hunger,['Florence + The Machine'],0.53,0.729,0.675,0.0985,0.0415,0
2018,DR. WHOEVER,['Aminé'],0.64,0.639,0.332,0.0518,0.378,0
2018,Only One King,"['Tommee Profitt', 'Jung Youth']",0.0599,0.683,0.933,0.365,0.131,0
2018,Erase The Pain,['Palisades'],0.0000545,0.466,0.864,0.234,0.0976,0
2018,Who You Say I Am - Live,['Hillsong Worship'],0.000278,0.269,0.666,0.609,0.0362,0
2018,Neighborhood Hero,['Lil Durk'],0.26,0.678,0.691,0.126,0.287,0
2018,Drawing Symbols,['YoungBoy Never Broke Again'],0.159,0.615,0.723,0.191,0.0883,0
2018,Apollo,['St. Paul & The Broken Bones'],0.0747,0.712,0.8,0.0938,0.0377,0
2018,sunny,"[""j'san"", 'Pandrezz']",0.468,0.811,0.429,0.109,0.0789,0
2018,Te Vas a Acordar de Mi,['La Fiera de Ojinaga'],0.236,0.756,0.848,0.386,0.0365,0
2018,Desperate Man,['Eric Church'],0.0716,0.711,0.796,0.262,0.0341,0
2018,Where Angels Fear To Tread,['Disclosure'],0.23,0.679,0.735,0.148,0.136,0
2018,Kings & Queens,['Mat Kearney'],0.336,0.621,0.61,0.157,0.0454,0
2018,Take Me Away,['Scotty Sire'],0.0814,0.8,0.743,0.108,0.104,0
2018,Champion,['Elina'],0.921,0.65,0.171,0.127,0.0519,0
2018,Wait,['NoMBe'],0.219,0.762,0.459,0.168,0.0672,0
2018,UWU,['Chevy'],0.985,0.859,0.0434,0.138,0.0886,0
2018,Darte,"['Alex Rose', 'Myke Towers']",0.248,0.75,0.607,0.114,0.112,0
2018,No Matter What,['Calum Scott'],0.901,0.5,0.295,0.104,0.0307,0
2018,Stand by Me - Acoustic Live,['NEEDTOBREATHE'],0.605,0.316,0.482,0.142,0.0476,0
2018,Ponle,"['Rvssian', 'Farruko', 'J Balvin']",0.187,0.857,0.772,0.0851,0.194,0
2018,West Coast,['Imagine Dragons'],0.581,0.672,0.715,0.101,0.0268,0
2018,90's Country,['Walker Hayes'],0.163,0.738,0.718,0.207,0.0414,0
2018,Juro por Dios - En Vivo,"['Grupo Firme', 'Banda Coloso']",0.12,0.554,0.532,0.29,0.0338,0
2018,Nice Guy (with Jessie Reyez),"['Eminem', 'Jessie Reyez']",0.0942,0.65,0.639,0.135,0.458,0
2018,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",['Céline Dion'],0.459,0.342,0.425,0.122,0.0425,0
2018,Roaches,['Maxo Kream'],0.593,0.795,0.582,0.142,0.336,0
2018,Soñador Eterno,['Carin Leon'],0.469,0.639,0.466,0.192,0.0344,0
2018,This Could Change Everything,['Francesca Battistelli'],0.0138,0.598,0.8,0.0579,0.0382,0
2018,Color Blind,"['Diplo', 'Lil Xan']",0.0126,0.469,0.786,0.503,0.186,0
2018,High (& Dua Lipa),"['Whethan', 'Dua Lipa']",0.0922,0.708,0.552,0.0541,0.21,0
2018,Love You Anymore,['Michael Bublé'],0.869,0.693,0.257,0.11,0.0356,0
2018,Spaceship Vibes,"['NoCap', 'Quando Rondo']",0.477,0.434,0.424,0.101,0.322,0
2018,Stuck with Me,['The Neighbourhood'],0.018,0.538,0.742,0.152,0.0521,0
2018,Rubbin off the Paint,['YBN Nahmir'],0.00582,0.596,0.699,0.174,0.348,0
2018,The City (with Quinn XCII),"['Louis The Child', 'Quinn XCII']",0.121,0.531,0.675,0.327,0.33,0
2018,Find My Way,"['khai dreams', 'Atwood']",0.348,0.866,0.67,0.1,0.242,0
2018,Real Friends,"['Camila Cabello', 'Swae Lee']",0.235,0.701,0.512,0.135,0.0969,0
2018,Nephew (feat. Lil Pump),"['Smokepurpp', 'Lil Pump']",0.00422,0.792,0.454,0.285,0.458,0
2018,Love Is Poison,['YoungBoy Never Broke Again'],0.0533,0.781,0.593,0.381,0.281,0
2018,"Hello, World",['Louie Zong'],0.974,0.637,0.164,0.359,0.0319,0
2018,La Ocasión,"['DJ Luian', 'Mambo Kingz', 'De La Ghetto', 'Arcangel', 'Ozuna', 'Anuel AA']",0.293,0.739,0.627,0.477,0.128,0
2018,I Don't Wanna Go,['Chris Renzema'],0.427,0.518,0.404,0.117,0.0264,0
2018,Musta Been Something,['Lake Street Dive'],0.644,0.661,0.16,0.114,0.0315,0
2018,Chewing Gum,"['Blood Orange', 'A$AP Rocky', 'Project Pat']",0.144,0.622,0.515,0.194,0.145,0
2018,Savage,['Bahari'],0.869,0.728,0.428,0.1,0.0469,0
2018,WORKIN ME,['Quavo'],0.182,0.79,0.629,0.338,0.142,0
2018,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],['Getter Jaani'],0.283,0.659,0.936,0.192,0.0606,0
2019,2 AM,['Swavay'],0.434,0.783,0.341,0.362,0.0727,0
2019,Rebel's Kick It,['YoungBoy Never Broke Again'],0.233,0.453,0.72,0.156,0.255,0
2019,Perfect Time,['Roddy Ricch'],0.171,0.577,0.734,0.12,0.432,0
2019,Keep My Coo,['Lil Peep'],0.00618,0.816,0.723,0.263,0.0411,0
2019,Free Time,['Ruel'],0.101,0.637,0.478,0.103,0.03,0
2019,Alkaline,['Kota the Friend'],0.469,0.768,0.527,0.162,0.229,0
2019,Goat,['Lil Tjay'],0.12,0.835,0.681,0.358,0.239,0
2019,Alley Oop,"['Yung Gravy', 'Lil Baby']",0.266,0.857,0.503,0.0852,0.265,0
2019,Runaway,"['Sebastian Yatra', 'Daddy Yankee', 'Natti Natasha', 'Jonas Brothers']",0.0336,0.756,0.851,0.126,0.0674,0
2019,Puppy Dog,['Dreamer Boy'],0.173,0.689,0.545,0.347,0.0377,0
2019,Crush,['Duckwrth'],0.656,0.873,0.479,0.19,0.222,0
2019,Lost Files,['Polo G'],0.335,0.809,0.723,0.144,0.352,0
2019,Young Blood,['Noah Kahan'],0.391,0.671,0.463,0.162,0.0439,0
2019,I Kill People,"['Ombre2Choc Nation', 'Trippie Redd', 'Tadoe', 'Chief Keef']",0.0134,0.888,0.457,0.0872,0.315,0
2019,pictures feat. Kacey Musgraves,"['Judah & the Lion', 'Kacey Musgraves']",0.309,0.567,0.542,0.0734,0.0309,0
2019,Man's First Inhibition,"['NGHTMRE', 'ZHU', 'Kidd Keem']",0.0338,0.689,0.924,0.0943,0.0489,0
2019,Missed Connection,['The Head and the Heart'],0.0117,0.669,0.789,0.387,0.052,0
2019,Symbols,['Rosa Cania'],0.948,0.224,0.0832,0.0922,0.0618,0
2019,El Ranchero - En Vivo,['Los Dos Carnales'],0.458,0.777,0.688,0.0441,0.242,0
2019,Bones (feat. OneRepublic),"['Galantis', 'OneRepublic']",0.00463,0.658,0.804,0.178,0.0377,0
2019,Soaked,['BENEE'],0.464,0.793,0.588,0.105,0.0353,0
2019,TRIALS,['STARSET'],0.000358,0.478,0.667,0.121,0.0537,0
2019,God Only Knows (with Dolly Parton),"['for KING & COUNTRY', 'Dolly Parton']",0.276,0.656,0.561,0.143,0.0495,0
2019,Birthday Party,['AJR'],0.0732,0.707,0.462,0.199,0.117,0
2019,Freaky,['Tory Lanez'],0.00202,0.966,0.563,0.105,0.0618,0
2019,Roots,"['Valerie Broussard', 'Galantis']",0.0643,0.683,0.785,0.177,0.037,0
2019,Way Up,"['YG Rob', '7 FN']",0.14,0.897,0.413,0.0708,0.122,0
2019,Holler,"['Granger Smith', 'Earl Dibbles Jr.']",0.000908,0.605,0.703,0.0979,0.0429,0
2019,Darling,['Christian Leave'],0.18,0.659,0.55,0.209,0.0505,0
2019,You Know Wassup,['Kehlani'],0.65,0.475,0.404,0.1,0.0946,0
2019,I Hate Hip-Hop,['Tom MacDonald'],0.0168,0.755,0.774,0.0719,0.299,0
2019,She's Mine,['Kip Moore'],0.0000409,0.608,0.871,0.111,0.0348,0
2019,Lost in the Middle of Nowhere (feat. Becky G),"['Kane Brown', 'Becky G']",0.00184,0.559,0.754,0.0366,0.0481,0
2019,Life In The City,['The Lumineers'],0.506,0.743,0.57,0.0994,0.0335,0
2019,ocean eyes - Recorded Live at Jungle City Studios,['Alicia Keys'],0.934,0.353,0.148,0.112,0.0421,0
2019,Tidal Flow,['Yonder Dale'],0.963,0.142,0.0412,0.129,0.0466,0
2019,Blame Leads to Shame,['Eleanor Arroway'],0.896,0.226,0.16,0.109,0.0368,0
2019,Trip On It,"['ALLBLACK', 'Offset Jim', 'DaBoii', '$tupid Young', 'Fenix Flexin']",0.271,0.922,0.703,0.227,0.259,0
2019,No Soy Lo Que Piensas,['Porte Diferente'],0.0333,0.615,0.551,0.106,0.0545,0
2019,AWKWARD CAR DRIVE,"['Germ', '$uicideBoy$']",0.0133,0.811,0.441,0.0865,0.616,0
2019,Talk,['Hozier'],0.179,0.397,0.538,0.113,0.0339,0
2019,Fly You to the Moon,['mike.'],0.815,0.478,0.336,0.093,0.0538,0
2019,Una Cheyenne 90,"['Jasiel Ayon', 'Junior H']",0.465,0.732,0.813,0.0975,0.0305,0
2019,Gods Eyes,['Roddy Ricch'],0.145,0.865,0.649,0.104,0.349,0
2019,Maybe You're the Reason,['The Japanese House'],0.106,0.621,0.762,0.302,0.0328,0
2019,Joro,['WizKid'],0.253,0.686,0.694,0.109,0.257,0
2019,Moist,"['Eric Bellinger', 'K CAMP']",0.0756,0.677,0.691,0.693,0.353,0
2019,For Emmabelle,['Donato Manna'],0.931,0.194,0.0355,0.082,0.0446,0
2019,Cuerpo en Venta,"['Noriel', 'Myke Towers', 'Rauw Alejandro', 'Almighty']",0.161,0.696,0.601,0.0974,0.302,0
2019,BOOM,['NCT DREAM'],0.131,0.914,0.516,0.0441,0.0918,0
2019,Mango,['Peach Tree Rascals'],0.0209,0.87,0.587,0.0888,0.0406,0
2019,gogobebe,['MAMAMOO'],0.114,0.704,0.787,0.228,0.082,0
2019,528 Hz DNA Repair,"['Miracle Tones', 'Solfeggio Healing Frequencies']",0.956,0.163,0.0828,0.0992,0.0442,0
2019,Dancing,['bLAck pARty'],0.596,0.902,0.468,0.238,0.0535,0
2019,Juliet,['Cavetown'],0.00346,0.546,0.586,0.0562,0.0313,0
2019,Morning,"['Teyana Taylor', 'Kehlani']",0.677,0.579,0.632,0.0892,0.0918,0
2019,The Violence,['Asking Alexandria'],0.00618,0.646,0.851,0.629,0.0662,0
2019,Omae Wa Mou,['Shayne Orok'],0.747,0.691,0.615,0.116,0.0402,0
2019,I Miss Myself (with HRVY),"['NOTD', 'HRVY']",0.0856,0.72,0.864,0.16,0.208,0
2019,Realer,['Megan Thee Stallion'],0.127,0.934,0.631,0.0955,0.317,0
2019,Us vs. The World (feat. Chris Brown & Teyana Taylor),"['Fabolous', 'Chris Brown', 'Teyana Taylor']",0.132,0.614,0.451,0.128,0.114,0
2019,Distance (feat. Issa Gold & Erick The Architect),"['Beast Coast', 'Joey Bada$$', 'Flatbush Zombies', 'Issa Gold', 'Erick the Architect', 'Powers Pleasant']",0.003,0.784,0.606,0.101,0.125,0
2019,Supply & Demand,['Wilder Woods'],0.0273,0.492,0.804,0.071,0.078,0
2019,DOLLAR,"['Becky G', 'Myke Towers']",0.232,0.862,0.5,0.657,0.276,0
2019,Moonlight,['Gaullin'],0.0648,0.811,0.721,0.263,0.099,0
2019,417 Hz Clear Negative Energy,"['Miracle Tones', 'Solfeggio Healing Frequencies']",0.948,0.142,0.074,0.0944,0.0448,0
2019,Career Day (with Lil Durk feat. Polo G),"['Only The Family', 'Lil Durk', 'Polo G']",0.0159,0.837,0.493,0.108,0.277,0
2019,Catfish Billy 2,['Yelawolf'],0.0877,0.847,0.807,0.156,0.0862,0
2019,Orbital,['Matter and Energy'],0.991,0.202,0.112,0.0769,0.0422,0
2019,Free (with Drew Love),"['Louis The Child', 'Drew Love']",0.00561,0.653,0.565,0.145,0.0354,0
2019,Markitos Toys,['Grupo Delta Norteño'],0.2,0.715,0.809,0.0668,0.182,0
2019,I Just Can't Wait to Be King,"['JD McCrary', 'Shahadi Wright Joseph', 'John Oliver']",0.143,0.683,0.701,0.618,0.131,0
2019,Not Ok,"['Kygo', 'Chelsea Cutler']",0.0292,0.618,0.66,0.325,0.0372,0
2019,Dream about me,['Tuva Meyer'],0.976,0.169,0.0735,0.103,0.0441,0
2019,Good Vibes,['Chris Janson'],0.022,0.582,0.846,0.133,0.0451,0
2019,As I Am,['H.E.R.'],0.0818,0.444,0.567,0.225,0.247,0
2019,Ain't Together,['King Princess'],0.267,0.714,0.658,0.176,0.0315,0
2019,Éjszakai,['Vas Bela'],0.987,0.201,0.00272,0.116,0.041,0
2019,Vibe (If I Back It Up),['Cookiee Kawaii'],0.0635,0.754,0.568,0.118,0.344,0
2019,Feels,['Kehlani'],0.259,0.369,0.609,0.133,0.184,0
2019,Good Grace - Live,['Hillsong UNITED'],0.00438,0.425,0.695,0.691,0.0477,0
2019,go with u - Louis La Roche Remix,"['BAYNK', 'Louis La Roche']",0.122,0.751,0.501,0.111,0.0588,0
2019,God Is,['Kanye West'],0.34,0.656,0.637,0.187,0.0256,0
2019,Dead Mom,"['Sophia Anne Caruso', 'Beetlejuice Original Broadway Cast Recording Ensemble']",0.291,0.528,0.477,0.0965,0.0319,0
2019,Crayola,['9lokknine'],0.0218,0.729,0.538,0.339,0.152,0
2019,Maryjane y Blancanieves,['Esteban Gabriel'],0.234,0.592,0.842,0.0904,0.0679,0
2019,Good Thing Go,['Quinn XCII'],0.476,0.876,0.376,0.106,0.257,0
2019,Skylines,['Primer Dia'],0.964,0.198,0.125,0.112,0.041,0
2019,DROPPED OUTTA COLLEGE,['24kGoldn'],0.0116,0.911,0.378,0.15,0.411,0
2019,In Case You Don't Live Forever,['Ben Platt'],0.851,0.529,0.307,0.104,0.0335,0
2019,Burbujas de Cristal,"['Cartel De Santa', 'Millonario']",0.221,0.783,0.751,0.546,0.104,0
2019,Shiesty Summer,['Pooh Shiesty'],0.279,0.827,0.582,0.0906,0.229,0
2019,Shallow,"['Danielle Bradbery', 'Parker McCollum']",0.232,0.561,0.673,0.0829,0.0278,0
2019,Petrol Bliss,['Choker'],0.84,0.778,0.291,0.66,0.106,0
2019,Mi Profesión,['Los Dos Carnales'],0.503,0.592,0.634,0.0904,0.177,0
2019,Time (feat. Roddy Ricch),"['Fabolous', 'Roddy Ricch']",0.51,0.449,0.612,0.234,0.298,0
2019,El Corrido de el Fantasma - En Vivo,['Los Dos Carnales'],0.501,0.494,0.72,0.329,0.203,0
2019,Milkshake,['BBY KODIE'],0.00577,0.872,0.521,0.198,0.273,0
2019,Hug All Ur Friends,['Cavetown'],0.821,0.621,0.177,0.0709,0.0433,0
2019,Cross Me (feat. Chance the Rapper & PnB Rock),"['Ed Sheeran', 'Chance the Rapper', 'PnB Rock']",0.212,0.746,0.787,0.0669,0.12,0
2019,That's Why I Love You (feat. Sabrina Claudio),"['SiR', 'Sabrina Claudio']",0.333,0.634,0.496,0.13,0.292,0
2019,Dreamin (with blackbear),"['The Score', 'blackbear']",0.00252,0.609,0.726,0.0745,0.108,0
2019,A Kiss,['THE DRIVER ERA'],0.207,0.696,0.923,0.158,0.272,0
2019,365,"['Zedd', 'Katy Perry']",0.339,0.745,0.693,0.123,0.034,0
2019,Can You Feel the Love Tonight,"['Beyoncé', 'Childish Gambino', 'Billy Eichner', 'Seth Rogen']",0.657,0.337,0.331,0.085,0.0385,0
2019,Picasso,['Hopsin'],0.31,0.606,0.795,0.272,0.426,0
2019,Little Miss Perfect,"['Taylor Louderman', 'Write Out Loud']",0.828,0.598,0.192,0.0949,0.124,0
2019,Angry Too,['Lola Blanc'],0.0624,0.551,0.742,0.0673,0.0724,0
2019,On A Roll,['Ashley O'],0.077,0.737,0.81,0.0523,0.0896,0
2019,We don’t talk together,"['HEIZE', 'GIRIBOY']",0.039,0.64,0.734,0.333,0.0381,0
2019,Closer To You,['Clairo'],0.164,0.76,0.376,0.107,0.0426,0
2019,Never Let You Go,['SNBRN'],0.0188,0.752,0.662,0.212,0.0361,0
2019,Dead Man Walking,['Jeremy Camp'],0.0337,0.518,0.799,0.12,0.0455,0
2019,Escaping Time,['Benjamin Martins'],0.64,0.32,0.256,0.112,0.0445,0
2019,"RACECAR (feat. Clairo, Coco & Clair Clair)","['Deaton Chris Anthony', 'Clairo', 'Coco & Clair Clair']",0.0294,0.632,0.579,0.115,0.102,0
2019,Abandoned,['Rod Wave'],0.471,0.713,0.517,0.0756,0.12,0
2019,All Alone,['Freddie Dredd'],0.0384,0.69,0.88,0.126,0.284,0
2019,Fallen,"['Upchurch', 'Mama Church']",0.722,0.703,0.689,0.324,0.0472,0
2019,Wild Side -Anime Ver.- - Anime Version,['ALI'],0.0989,0.578,0.875,0.351,0.0642,0
2019,Sleeptalk,['Dayseeker'],0.0563,0.49,0.946,0.749,0.118,0
2019,Samadhi (Alpha 10 hz),['Syntropy'],0.968,0.158,0.053,0.147,0.0385,0
2019,Velitas,"['Darell', 'Brytiago']",0.225,0.819,0.596,0.138,0.318,0
2019,Estos Tragos Van Por Ti,['Carin Leon'],0.704,0.688,0.515,0.0968,0.0284,0
2019,In The Dark,['YG'],0.0045,0.943,0.261,0.104,0.16,0
2019,Thy Mission,"['The Garden', 'Mac DeMarco']",0.203,0.419,0.94,0.303,0.116,0
2019,Cheating on You,['Charlie Puth'],0.0131,0.749,0.535,0.0982,0.0336,0
2019,Quite Miss Home,['James Arthur'],0.608,0.578,0.43,0.117,0.0282,0
2019,Adios,['EVERGLOW'],0.000587,0.633,0.706,0.245,0.0627,0
2019,Still Ballin (feat. Wiz Khalifa),"['Logic', 'Wiz Khalifa']",0.0151,0.79,0.677,0.169,0.104,0
2019,Find U Again (feat. Camila Cabello),"['Mark Ronson', 'Camila Cabello']",0.00548,0.605,0.664,0.204,0.0316,0
2019,Trampoline (with ZAYN),"['SHAED', 'ZAYN']",0.56,0.619,0.459,0.137,0.0334,0
2019,Rule The World (feat. Ariana Grande),"['2 Chainz', 'Ariana Grande']",0.158,0.592,0.584,0.132,0.0893,0
2019,BLOW (with Chris Stapleton & Bruno Mars),"['Ed Sheeran', 'Chris Stapleton', 'Bruno Mars']",0.000245,0.631,0.796,0.38,0.0401,0
2019,Insomnia,['Daya'],0.0944,0.754,0.653,0.383,0.0611,0
2019,Maak me niet wakker,['Dardan Leistra'],0.965,0.134,0.0789,0.115,0.0531,0
2019,Summer Fade (feat. Anna of the North),"['Snakehips', 'Anna of the North']",0.00378,0.618,0.657,0.223,0.0594,0
2019,Low,['Wage War'],0.0000125,0.5,0.967,0.12,0.0534,0
2019,Van Horn,['Saint Motel'],0.00285,0.642,0.807,0.186,0.0421,0
2019,Golden Embers,['Mandolin Orange'],0.869,0.652,0.168,0.113,0.0316,0
2019,Te Soñé,['Jay Wheeler'],0.808,0.742,0.294,0.661,0.0443,0
2019,Keep On,['Sasha Sloan'],0.485,0.762,0.582,0.113,0.104,0
2019,Take Me Back to London (feat. Stormzy),"['Ed Sheeran', 'Stormzy']",0.219,0.885,0.762,0.162,0.216,0
2019,Falling Stars,['Delle Alpi'],0.956,0.261,0.0257,0.111,0.0406,0
2019,Like It (with 6LACK),"['Summer Walker', '6LACK']",0.201,0.707,0.608,0.121,0.213,0
2019,Own It (feat. Ed Sheeran & Burna Boy),"['Stormzy', 'Burna Boy', 'Ed Sheeran']",0.00838,0.817,0.781,0.123,0.112,0
2019,Truth Is,['Sabrina Claudio'],0.585,0.645,0.726,0.112,0.0691,0
2019,No Te Vayas,['Camilo'],0.0527,0.766,0.721,0.128,0.0738,0
2019,Bon Bon Chocolat,['EVERGLOW'],0.0343,0.719,0.828,0.0747,0.0613,0
2019,Song to You,"['Curlybamm', 'Jayygoinup']",0.787,0.507,0.426,0.0895,0.0607,0
2019,California,['Lana Del Rey'],0.793,0.439,0.412,0.0469,0.0327,0
2019,El Chivo (feat. T3r Elemento),"['Berner', 'T3R Elemento']",0.215,0.53,0.828,0.135,0.134,0
2019,Saturn,['RIZ LA VIE'],0.553,0.785,0.44,0.103,0.178,0
2019,Sleeping Beauty,['Everlight'],0.962,0.164,0.0457,0.101,0.044,0
2019,Bigger Than,"['Justin Jesso', 'Seeb']",0.151,0.421,0.669,0.635,0.127,0
2019,Cozy Submarine Cockpit,['Sonic Observations'],0.126,0.08,0.138,0.112,0.0525,0
2019,Schwebend,['Phillipp Vogler'],0.993,0.143,0.00679,0.115,0.039,0
2019,Let Me See (feat. Kevin Gates & Lil Skies),"['Juicy J', 'Kevin Gates', 'Lil Skies']",0.00229,0.871,0.798,0.234,0.203,0
2019,Dime tú,['Danny Ocean'],0.581,0.831,0.648,0.114,0.0438,0
2019,WISH FEAT. KIDDO MARV,"['Denzel Curry', 'Kiddo Marv']",0.234,0.655,0.766,0.425,0.0736,0
2019,Seventeen,['Sharon Van Etten'],0.0158,0.538,0.77,0.0686,0.0487,0
2019,Atrévete,"['Nicky Jam', 'Sech']",0.311,0.552,0.675,0.119,0.297,0
2019,Boulevard of Broken Dreams,['Codfish'],0.45,0.619,0.468,0.127,0.245,0
2019,Mad Love,['Mabel'],0.659,0.623,0.796,0.115,0.199,0
2019,i luv him.,['Catie Turner'],0.854,0.647,0.176,0.199,0.0751,0
2019,Season Of The Witch,['Lana Del Rey'],0.896,0.674,0.205,0.114,0.0399,0
2019,Gamma Freq Pads,['Masters of Binaurality'],0.713,0.205,0.121,0.11,0.0489,0
2019,My Year,"['GASHI', 'G-Eazy']",0.213,0.84,0.811,0.258,0.0498,0
2019,Someday - triple j Like A Version,['Julia Jacklin'],0.454,0.567,0.235,0.0938,0.0322,0
2019,W (feat. Gunna),"['Koffee', 'Gunna']",0.178,0.856,0.721,0.0913,0.0779,0
